program_year_id,program_identity_id,ministry_code,fiscal_year,program_code,field_name,sector_name,performance_program_name,raw_account_row_count,account_type_count,account_types,raw_candidate_ids,base_program_year_key_conflict,base_key_reused,identity_resolved_by_extended_key,identity_unresolved,identity_resolution_reason,program_year_name_conflict,program_original_budget,program_current_budget,program_expenditure,below_target_count,at_or_above_target_count,comparable_rate_count,reported_target_status,indicator_coverage_status,repeated_target_overachievement,target_unchanged,performance_status_conflict_fields,program_performance_status_conflict,program_total_feedback_complete_t1,program_total_feedback_complete_t2,program_total_budget_change_rate_t1,program_total_budget_change_rate_t2,low_performance_budget_increase_t1,low_performance_budget_increase_t2,good_performance_budget_decrease_t1,good_performance_budget_decrease_t2,retrospective_feedback_data_quality_signal,retrospective_feedback_conflict_fields,context_type,context_status,context_source,context_evidence,context_effect,type_repeated_year_end_concentration_budget_share,type_accounting_adjustment_pattern_budget_share,type_program_budget_concentration_budget_share,account_type_signal_details,evidence_status,data_validation_signal,analysis_status,program_execution_rate,current_execution_severity,performance_gap,performance_signal,repeated_low_execution_signal,reported_target_miss_consecutive,reported_target_met_consecutive,reported_target_history_status,program_budget_change_rate,budget_increase_context_signal,budget_decrease_context_signal,budget_mismatch_signal,budget_performance_mismatch,accounting_context_signal,structure_context_signal,type_repeated_strong_low_execution_budget_share,type_repeated_moderate_low_execution_budget_share,execution_management,observed_start_year,observed_end_year,observed_year_count,continuity_status,review_grade,reviewability_status,signal_strength,diagnostic_type,grade_trigger_signal_families,signal_families,context_flags,context_only,grade_cap_reason,grade_reason_codes,next_review_question,evidence_strength,review_grade_order,independent_signal_family_count,repeated_signal_family_count,program_year_queue_order,review_queue_order_within_year
075:1100:2024,075:1100,075,2024,1100,사회복지,기초생활보장,기초생활보장,1,1,GENERAL_ACCOUNT,"[""075:2024:사회복지:기초생활보장:1100:GENERAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,17919672000000,17893510000000,17238938966980,0,1,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.4208264526270346,0.0,"[{""candidate_id"": ""075:2024:사회복지:기초생활보장:1100:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""LOW_EXECUTION_TARGET_MET"", ""execution_rate"": 0.9634185225246472}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9634185225246472,0.0,0.0,False,False,False,False,CONSECUTIVE_PRIOR_YEAR,0.09226917711127558,True,False,False,0,True,False,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;accounting_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,211,52
019:1200:2024,019:1200,019,2024,1200,사회복지,고용,고용안전망확충,2,2,FUND;GENERAL_ACCOUNT,"[""019:2024:사회복지:고용:1200:FUND"", ""019:2024:사회복지:고용:1200:GENERAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,14216574000000,14318002000000,14252133072510,0,1,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.00142059542615533,1.0,"[{""candidate_id"": ""019:2024:사회복지:고용:1200:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9947900775517556}, {""candidate_id"": ""019:2024:사회복지:고용:1200:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9993408595782935}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9953995726854906,0.0,0.0,False,False,False,False,CONSECUTIVE_PRIOR_YEAR,0.0002586383157046068,True,False,False,0,True,True,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;accounting_context;structure_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,212,53
075:4900:2024,075:4900,075,2024,4900,보건,건강보험,건강보험제도 운영,2,2,FUND;GENERAL_ACCOUNT,"[""075:2024:보건:건강보험:4900:FUND"", ""075:2024:보건:건강보험:4900:GENERAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,13706994000000,13707014000000,13706739338060,0,1,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,YEAR_END_CONCENTRATED,PATTERN_CANDIDATE,M3_MONTHLY_PATTERN,REPEATED_YEAR_END_CONCENTRATION_PATTERN,DISPLAY_ONLY_NO_GRADE_CHANGE,0.8875613427714348,6.602468783454636e-05,1.0,"[{""candidate_id"": ""075:2024:보건:건강보험:4900:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 1.0}, {""candidate_id"": ""075:2024:보건:건강보험:4900:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9999767330939794}]",CONFIRMED,False,PROGRAM_YEAR_REVIEW,0.9999799619421122,0.0,0.0,False,False,False,False,CONSECUTIVE_PRIOR_YEAR,0.10449429537753585,True,False,False,0,True,True,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;accounting_context;structure_context;repeated_year_end_concentration,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,STRONG,4,0,0,213,54
019:4000:2024,019:4000,019,2024,4000,사회복지,노동,산재보험,1,1,FUND,"[""019:2024:사회복지:노동:4000:FUND""]",False,False,False,False,BASE_KEY_UNIQUE,False,8100653000000,8100653000000,7857775534510,0,1,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,YEAR_END_CONCENTRATED,PATTERN_CANDIDATE,M3_MONTHLY_PATTERN,REPEATED_YEAR_END_CONCENTRATION_PATTERN,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0008669671445005,0.0017651663390593,1.0,"[{""candidate_id"": ""019:2024:사회복지:노동:4000:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9700175448213866}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9700175448213866,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.010677760768152966,True,False,False,0,True,True,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;accounting_context;structure_context;repeated_year_end_concentration,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,214,55
075:1500:2024,075:1500,075,2024,1500,사회복지,취약계층지원,장애인생활안정 및 재활 지원,3,3,FUND;GENERAL_ACCOUNT;SPECIAL_ACCOUNT,"[""075:2024:사회복지:취약계층지원:1500:FUND"", ""075:2024:사회복지:취약계층지원:1500:GENERAL_ACCOUNT"", ""075:2024:사회복지:취약계층지원:1500:SPECIAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,5041192000000,5042230450000,5035653408840,0,1,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.047377286959116006,0.0,"[{""candidate_id"": ""075:2024:사회복지:취약계층지원:1500:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 1.0}, {""candidate_id"": ""075:2024:사회복지:취약계층지원:1500:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""LOW_EXECUTION_TARGET_MET"", ""execution_rate"": 0.998691538938366}, {""candidate_id"": ""075:2024:사회복지:취약계층지원:1500:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 0.9998999649877456}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9986956087736926,0.0,0.0,False,False,False,False,CONSECUTIVE_PRIOR_YEAR,0.10929323922413614,True,False,False,0,True,False,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;accounting_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,215,56
102:4100:2024,102:4100,102,2024,4100,산업·중소기업및에너지,중소기업및소상공인육성,소상공인·전통시장지원,2,2,FUND;SPECIAL_ACCOUNT,"[""102:2024:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND"", ""102:2024:산업·중소기업및에너지:중소기업및소상공인육성:4100:SPECIAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,4944243000000,4944243000000,4792056873790,0,1,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.05690234076278209,1.0,"[{""candidate_id"": ""102:2024:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.969298540459034}, {""candidate_id"": ""102:2024:산업·중소기업및에너지:중소기업및소상공인육성:4100:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9543000844659448}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9692195294183559,0.0,0.0,False,False,False,False,CONSECUTIVE_PRIOR_YEAR,0.2692927378151062,True,False,False,0,True,True,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;accounting_context;structure_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,216,57
019:1300:2024,019:1300,019,2024,1300,사회복지,고용,고용평등증진,3,3,FUND;GENERAL_ACCOUNT;SPECIAL_ACCOUNT,"[""019:2024:사회복지:고용:1300:FUND"", ""019:2024:사회복지:고용:1300:GENERAL_ACCOUNT"", ""019:2024:사회복지:고용:1300:SPECIAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,3202824000000,3202838850000,3193178445210,0,1,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.0,1.0,"[{""candidate_id"": ""019:2024:사회복지:고용:1300:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9972755531585608}, {""candidate_id"": ""019:2024:사회복지:고용:1300:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9973331216395256}, {""candidate_id"": ""019:2024:사회복지:고용:1300:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9230501272324956}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9969837992973015,0.0,0.0,False,False,False,False,CONSECUTIVE_PRIOR_YEAR,0.1515548102616615,True,False,False,0,False,True,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;structure_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,217,58
075:2200:2024,075:2200,075,2024,2200,사회복지,노인,노인의료보장,3,3,FUND;GENERAL_ACCOUNT;SPECIAL_ACCOUNT,"[""075:2024:사회복지:노인:2200:FUND"", ""075:2024:사회복지:노인:2200:GENERAL_ACCOUNT"", ""075:2024:사회복지:노인:2200:SPECIAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,2720165000000,2719199160000,2712667188570,0,1,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.007981501122174574,1.0,"[{""candidate_id"": ""075:2024:사회복지:노인:2200:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9913206785997504}, {""candidate_id"": ""075:2024:사회복지:노인:2200:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9984305588231996}, {""candidate_id"": ""075:2024:사회복지:노인:2200:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.959944350329326}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9975978326537877,0.0,0.0,False,False,False,False,CONSECUTIVE_PRIOR_YEAR,0.08965689907264607,True,False,False,0,True,True,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;accounting_context;structure_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,218,59
102:1200:2024,102:1200,102,2024,1200,산업·중소기업및에너지,중소기업및소상공인육성,중소기업성장안정지원,2,2,FUND;GENERAL_ACCOUNT,"[""102:2024:산업·중소기업및에너지:중소기업및소상공인육성:1200:FUND"", ""102:2024:산업·중소기업및에너지:중소기업및소상공인육성:1200:GENERAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,2693576000000,2693576000000,2612827427308,0,3,3,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""102:2024:산업·중소기업및에너지:중소기업및소상공인육성:1200:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 0.9688659315585894}, {""candidate_id"": ""102:2024:산업·중소기업및에너지:중소기업및소상공인육성:1200:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 1.0}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9700217953040865,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.25135236084759716,True,False,False,0,False,False,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,219,60
162:1200:65acaef042b4:2024,162:1200:65acaef042b4,162,2024,1200,과학기술,과학기술연구개발,기초연구진흥,3,3,FUND;GENERAL_ACCOUNT;SPECIAL_ACCOUNT,"[""162:2024:과학기술:과학기술연구개발:1200:FUND"", ""162:2024:과학기술:과학기술연구개발:1200:GENERAL_ACCOUNT"", ""162:2024:과학기술:과학기술연구개발:1200:SPECIAL_ACCOUNT""]",True,True,True,False,RESOLVED_BY_FIELD_SECTOR,False,2253290000000,2253290000000,2238707000000,0,1,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,YEAR_END_CONCENTRATED,PATTERN_CANDIDATE,M3_MONTHLY_PATTERN,REPEATED_YEAR_END_CONCENTRATION_PATTERN,DISPLAY_ONLY_NO_GRADE_CHANGE,0.023521162389217545,0.0,1.0,"[{""candidate_id"": ""162:2024:과학기술:과학기술연구개발:1200:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 1.0}, {""candidate_id"": ""162:2024:과학기술:과학기술연구개발:1200:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 1.0}, {""candidate_id"": ""162:2024:과학기술:과학기술연구개발:1200:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""LOW_EXECUTION_TARGET_MET"", ""execution_rate"": 0.7248490566037736}]",CONFIRMED,False,PROGRAM_YEAR_REVIEW,0.993528129978831,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.02880136096600827,True,False,False,0,False,True,0,0,0.0,2022,2024,3,EXACT_METADATA_DISAMBIGUATION,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;structure_context;repeated_year_end_concentration,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,STRONG,4,0,0,220,61
102:2400:2024,102:2400,102,2024,2400,산업·중소기업및에너지,창업및벤처,기술금융지원,1,1,FUND,"[""102:2024:산업·중소기업및에너지:창업및벤처:2400:FUND""]",False,False,False,False,BASE_KEY_UNIQUE,False,1594802000000,1594802000000,1589929624209,0,1,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,YEAR_END_CONCENTRATED,PATTERN_CANDIDATE,M3_MONTHLY_PATTERN,REPEATED_YEAR_END_CONCENTRATION_PATTERN,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0686078898822549,0.0,1.0,"[{""candidate_id"": ""102:2024:산업·중소기업및에너지:창업및벤처:2400:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""LOW_EXECUTION_TARGET_MET"", ""execution_rate"": 0.9969448396785306}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9969448396785306,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.16512831153043073,True,False,False,0,False,True,0,0,0.0,2023,2024,2,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;structure_context;repeated_year_end_concentration,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,221,62
019:4100:2024,019:4100,019,2024,4100,사회복지,노동,산업재해예방,3,3,FUND;GENERAL_ACCOUNT;SPECIAL_ACCOUNT,"[""019:2024:사회복지:노동:4100:FUND"", ""019:2024:사회복지:노동:4100:GENERAL_ACCOUNT"", ""019:2024:사회복지:노동:4100:SPECIAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,1377392000000,1377507980000,1364623541990,0,1,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.013983673493094146,0.0,"[{""candidate_id"": ""019:2024:사회복지:노동:4100:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9900101585910144}, {""candidate_id"": ""019:2024:사회복지:노동:4100:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 0.9824116326831256}, {""candidate_id"": ""019:2024:사회복지:노동:4100:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9999936958220752}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9906465601672957,0.0,0.0,False,False,False,False,CONSECUTIVE_PRIOR_YEAR,0.06571427023990695,True,False,False,0,True,False,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;accounting_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,222,63
075:3000:2024,075:3000,075,2024,3000,보건,보건의료,보건산업육성,3,3,FUND;GENERAL_ACCOUNT;SPECIAL_ACCOUNT,"[""075:2024:보건:보건의료:3000:FUND"", ""075:2024:보건:보건의료:3000:GENERAL_ACCOUNT"", ""075:2024:보건:보건의료:3000:SPECIAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,1002246000000,1009082606400,983969980550,0,1,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.020152736952803976,0.0,"[{""candidate_id"": ""075:2024:보건:보건의료:3000:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 1.0}, {""candidate_id"": ""075:2024:보건:보건의료:3000:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.973712689297338}, {""candidate_id"": ""075:2024:보건:보건의료:3000:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 0.994225340445976}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9751134092583443,0.0,0.0,False,False,False,False,CONSECUTIVE_PRIOR_YEAR,0.09688285933796048,True,False,False,0,True,False,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;accounting_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,223,64
